District #,District,School #,School,Grade,White,Black or African American,Hispanic/Latino,Asian,Native Hawaiian or Other Pacific Islander,American Indian or Alaska Native,Two or More Races,TOTAL
51,PASCO,0065,JAMES M. MARLOWE ELEM. SCHOOL,5,41,**,22,**,**, ,**,63
51,PASCO,0073,JAMES W. MITCHELL HIGH SCHOOL,9,407,20,84,18,**,**,28,557
51,PASCO,0073,JAMES W. MITCHELL HIGH SCHOOL,10,419,14,68,20, ,**,26,547
51,PASCO,0073,JAMES W. MITCHELL HIGH SCHOOL,11,493,15,71,23,**,**,24,626
51,PASCO,0073,JAMES W. MITCHELL HIGH SCHOOL,12,332,13,57,14, ,**,14,430
51,PASCO,7081,JUVENILE DETENTION CENTER,7,**,**, , , , , ,0
51,PASCO,7081,JUVENILE DETENTION CENTER,8,**,**,**, , , ,**,0
51,PASCO,7081,JUVENILE DETENTION CENTER,9,**,**, ,**, , , ,0
51,PASCO,7081,JUVENILE DETENTION CENTER,10,**, ,**, , ,**, ,0
51,PASCO,7081,JUVENILE DETENTION CENTER,11,**, , , , , , ,0
51,PASCO,0321,LACOOCHEE ELEMENTARY SCHOOL,PK,**,10,17, , , ,**,27
51,PASCO,0321,LACOOCHEE ELEMENTARY SCHOOL,KG,17,**,31, , , ,**,48
51,PASCO,0321,LACOOCHEE ELEMENTARY SCHOOL,1,**,**,22, , , ,**,22
51,PASCO,0321,LACOOCHEE ELEMENTARY SCHOOL,2,15,10,24, , ,**,**,49
51,PASCO,0321,LACOOCHEE ELEMENTARY SCHOOL,3,22,11,33, , , ,**,66
51,PASCO,0321,LACOOCHEE ELEMENTARY SCHOOL,4,12,**,26, , , , ,38
51,PASCO,0321,LACOOCHEE ELEMENTARY SCHOOL,5,16,12,24, , , ,**,52
51,PASCO,0961,LAKE MYRTLE ELEMENTARY SCHOOL,PK,27,**,10,**, ,**,**,37
51,PASCO,0961,LAKE MYRTLE ELEMENTARY SCHOOL,KG,59,**,15, , , ,**,74
51,PASCO,0961,LAKE MYRTLE ELEMENTARY SCHOOL,1,60,**,19,**, , ,**,79
51,PASCO,0961,LAKE MYRTLE ELEMENTARY SCHOOL,2,72,**,18,**, , ,**,90
51,PASCO,0961,LAKE MYRTLE ELEMENTARY SCHOOL,3,79,**,23,**, , , ,102
51,PASCO,0961,LAKE MYRTLE ELEMENTARY SCHOOL,4,61,**,18,**, , ,**,79
51,PASCO,0961,LAKE MYRTLE ELEMENTARY SCHOOL,5,85,**,22,**, , ,**,107
51,PASCO,0801,LAND O' LAKES HIGH SCHOOL,9,274,29,92,32,**,**,15,442
51,PASCO,0801,LAND O' LAKES HIGH SCHOOL,10,282,37,123,30, ,**,14,486
51,PASCO,0801,LAND O' LAKES HIGH SCHOOL,11,289,44,108,34,**, ,24,499
51,PASCO,0801,LAND O' LAKES HIGH SCHOOL,12,202,20,85,23,**,**,12,342
51,PASCO,4327,LEARNING LODGE ACADEMY,KG,33,**,**,**, , ,**,33
51,PASCO,4327,LEARNING LODGE ACADEMY,1,37, ,**, , , ,**,37
51,PASCO,4327,LEARNING LODGE ACADEMY,2,32,**,**,**, , ,**,32
51,PASCO,4327,LEARNING LODGE ACADEMY,3,31,**,**, , , ,**,31
51,PASCO,4327,LEARNING LODGE ACADEMY,4,36,**,**, , , ,**,36
51,PASCO,4327,LEARNING LODGE ACADEMY,5,31,**,**,**, , ,**,31
51,PASCO,2081,LONGLEAF ELEMENTARY SCHOOL,PK,27,**,**,**, , , ,27
51,PASCO,2081,LONGLEAF ELEMENTARY SCHOOL,KG,88,**,**, ,**, ,**,88
51,PASCO,2081,LONGLEAF ELEMENTARY SCHOOL,1,88,**,**,**, , ,**,88
51,PASCO,2081,LONGLEAF ELEMENTARY SCHOOL,2,86,**,**,**, , ,**,86
51,PASCO,2081,LONGLEAF ELEMENTARY SCHOOL,3,105,**,11, , , ,**,116
51,PASCO,2081,LONGLEAF ELEMENTARY SCHOOL,4,96,**,**,**, , ,**,96
51,PASCO,2081,LONGLEAF ELEMENTARY SCHOOL,5,100, ,16,**, , ,**,116
51,PASCO,0211,MITTYE P. LOCKE ELEM. SCHOOL,PK,33,**,10, ,**, ,**,43
51,PASCO,0211,MITTYE P. LOCKE ELEM. SCHOOL,KG,52,**,14,**,**, ,**,66
51,PASCO,0211,MITTYE P. LOCKE ELEM. SCHOOL,1,57,**,24,**,**, ,**,81
51,PASCO,0211,MITTYE P. LOCKE ELEM. SCHOOL,2,63,**,31,**,**, ,**,94
51,PASCO,0211,MITTYE P. LOCKE ELEM. SCHOOL,3,73,**,36,**, , ,**,109
51,PASCO,0211,MITTYE P. LOCKE ELEM. SCHOOL,4,49,**,13,**, , ,**,62
51,PASCO,0211,MITTYE P. LOCKE ELEM. SCHOOL,5,56,**,18,**,**, ,**,74
51,PASCO,0941,MOON LAKE ELEMENTARY SCHOOL,PK,30,**,**, , , ,**,30
51,PASCO,0941,MOON LAKE ELEMENTARY SCHOOL,KG,69,11,**, , , ,**,80
51,PASCO,0941,MOON LAKE ELEMENTARY SCHOOL,1,73,**,13, , ,**,**,86
51,PASCO,0941,MOON LAKE ELEMENTARY SCHOOL,2,65,**,14, , ,**,10,89
51,PASCO,0941,MOON LAKE ELEMENTARY SCHOOL,3,84,**,11,**, , ,**,95
51,PASCO,0941,MOON LAKE ELEMENTARY SCHOOL,4,69,**,12, , , ,**,81
51,PASCO,0941,MOON LAKE ELEMENTARY SCHOOL,5,85,**,**,**, ,**,**,85
51,PASCO,0092,NEW RIVER ELEMENTARY SCHOOL,PK,**,**,**, , , ,**,0
51,PASCO,0092,NEW RIVER ELEMENTARY SCHOOL,KG,67,19,34,**, ,**,12,132
51,PASCO,0092,NEW RIVER ELEMENTARY SCHOOL,1,47,16,38,**, , ,11,112
51,PASCO,0092,NEW RIVER ELEMENTARY SCHOOL,2,58,18,29,**, , ,**,105
51,PASCO,0092,NEW RIVER ELEMENTARY SCHOOL,3,66,26,44,**, ,**,17,153
51,PASCO,0092,NEW RIVER ELEMENTARY SCHOOL,4,57,27,24,**, , ,**,108
51,PASCO,0092,NEW RIVER ELEMENTARY SCHOOL,5,65,19,35,**, , ,10,129
51,PASCO,0501,NORTHWEST ELEMENTARY SCHOOL,PK,44,**,11, , , ,**,55
51,PASCO,0501,NORTHWEST ELEMENTARY SCHOOL,KG,67,**,**,**,**, ,**,67
51,PASCO,0501,NORTHWEST ELEMENTARY SCHOOL,1,59,**,**, ,**, ,**,59
51,PASCO,0501,NORTHWEST ELEMENTARY SCHOOL,2,84,**,**,**, , ,**,84
51,PASCO,0501,NORTHWEST ELEMENTARY SCHOOL,3,109,**,11,**,**,**,**,120
51,PASCO,0501,NORTHWEST ELEMENTARY SCHOOL,4,62,**,**,**, , ,**,62
51,PASCO,0501,NORTHWEST ELEMENTARY SCHOOL,5,83,**,**,**, ,**,**,83
51,PASCO,0082,OAKSTEAD ELEMENTARY SCHOOL,PK,13,**,**, , , , ,13
51,PASCO,0082,OAKSTEAD ELEMENTARY SCHOOL,KG,101,**,40,**, , ,**,141
51,PASCO,0082,OAKSTEAD ELEMENTARY SCHOOL,1,122,**,39,15, , ,**,176
51,PASCO,0082,OAKSTEAD ELEMENTARY SCHOOL,2,126,**,42,**, , ,**,168
51,PASCO,0082,OAKSTEAD ELEMENTARY SCHOOL,3,115,**,36,11, , ,**,162
51,PASCO,0082,OAKSTEAD ELEMENTARY SCHOOL,4,143,**,38,**,**, ,**,181
51,PASCO,0082,OAKSTEAD ELEMENTARY SCHOOL,5,106,**,47,**, , ,**,153
51,PASCO,0117,ODESSA ELEMENTARY SCHOOL,PK,**, ,**,**, , ,**,0
51,PASCO,0117,ODESSA ELEMENTARY SCHOOL,KG,113,**,29,**, ,**,**,142
51,PASCO,0117,ODESSA ELEMENTARY SCHOOL,1,114,11,23,**,**,**,**,148
51,PASCO,0117,ODESSA ELEMENTARY SCHOOL,2,123,**,20,14,**, ,**,157
51,PASCO,0117,ODESSA ELEMENTARY SCHOOL,3,124,**,32,**, , ,**,156
51,PASCO,0117,ODESSA ELEMENTARY SCHOOL,4,108,14,31,**, , ,**,153
51,PASCO,0117,ODESSA ELEMENTARY SCHOOL,5,93,11,35,**,**, ,**,139
51,PASCO,5242,PACE CENTER FOR GIRLS,7,**, , , , , , ,0
51,PASCO,5242,PACE CENTER FOR GIRLS,8,12, ,**, , , , ,12
51,PASCO,5242,PACE CENTER FOR GIRLS,9,**, , , , , ,**,0
51,PASCO,5242,PACE CENTER FOR GIRLS,10,15, ,**, , , ,**,15
51,PASCO,5242,PACE CENTER FOR GIRLS,11,12,**,**, , , ,**,12
51,PASCO,5242,PACE CENTER FOR GIRLS,12,**, ,**, , , , ,0
51,PASCO,0061,PASCO ELEMENTARY SCHOOL,PK,**,**,22, , , ,**,22
51,PASCO,0061,PASCO ELEMENTARY SCHOOL,KG,29,13,39, , , ,**,81
51,PASCO,0061,PASCO ELEMENTARY SCHOOL,1,27,18,46, , , ,**,91
51,PASCO,0061,PASCO ELEMENTARY SCHOOL,2,34,19,42,**, , ,**,95
51,PASCO,0061,PASCO ELEMENTARY SCHOOL,3,42,19,70, , ,**,**,131
51,PASCO,0061,PASCO ELEMENTARY SCHOOL,4,30,14,41, , , ,**,85
51,PASCO,0061,PASCO ELEMENTARY SCHOOL,5,41,24,48,**, ,**,**,113
51,PASCO,7004,PASCO ESCHOOL-VIRTUAL FRANCHISE,6,**,**,**, , , ,**,0
51,PASCO,7004,PASCO ESCHOOL-VIRTUAL FRANCHISE,7,11,**,**, , , ,**,11
51,PASCO,7004,PASCO ESCHOOL-VIRTUAL FRANCHISE,8,14, ,**, , , ,**,14
51,PASCO,7004,PASCO ESCHOOL-VIRTUAL FRANCHISE,9,16,**,**, , , ,**,16
51,PASCO,7004,PASCO ESCHOOL-VIRTUAL FRANCHISE,10,28, ,**, , , , ,28
51,PASCO,7004,PASCO ESCHOOL-VIRTUAL FRANCHISE,11,21,**,**, , , , ,21
51,PASCO,7004,PASCO ESCHOOL-VIRTUAL FRANCHISE,12,21,**,**, , , ,**,21
51,PASCO,0031,PASCO HIGH SCHOOL,PK,**,**,12, , , , ,12
51,PASCO,0031,PASCO HIGH SCHOOL,8, , ,**, , , , ,0
51,PASCO,0031,PASCO HIGH SCHOOL,9,227,52,171,**, ,**,21,471
51,PASCO,0031,PASCO HIGH SCHOOL,10,233,46,160,**, ,**,10,449
51,PASCO,0031,PASCO HIGH SCHOOL,11,290,46,181,**,**,**,19,536
51,PASCO,0031,PASCO HIGH SCHOOL,12,154,24,89,**, ,**,11,278
51,PASCO,0071,PASCO MIDDLE SCHOOL,6,122,33,133,**,**, ,**,288
51,PASCO,0071,PASCO MIDDLE SCHOOL,7,113,37,148,**, ,**,**,298
51,PASCO,0071,PASCO MIDDLE SCHOOL,8,136,35,119,**, , ,12,302
51,PASCO,7023,PASCO VIRTUAL INSTRUCTION (DISTRICT PROVIDED),KG,**, , , , , , ,0
51,PASCO,7023,PASCO VIRTUAL INSTRUCTION (DISTRICT PROVIDED),1,**, , , , , , ,0
51,PASCO,7023,PASCO VIRTUAL INSTRUCTION (DISTRICT PROVIDED),2,**, , , , , , ,0
51,PASCO,7023,PASCO VIRTUAL INSTRUCTION (DISTRICT PROVIDED),3,**, , , , , ,**,0
51,PASCO,7023,PASCO VIRTUAL INSTRUCTION (DISTRICT PROVIDED),4,**, , , , , , ,0
51,PASCO,7023,PASCO VIRTUAL INSTRUCTION (DISTRICT PROVIDED),5,**, , , , , , ,0
51,PASCO,0089,PAUL R. SMITH MIDDLE SCHOOL,6,193,26,55,**, ,**,18,292
51,PASCO,0089,PAUL R. SMITH MIDDLE SCHOOL,7,200,31,78,**, , ,21,330
51,PASCO,0089,PAUL R. SMITH MIDDLE SCHOOL,8,183,23,62,**, ,**,22,290
51,PASCO,4328,PEPIN ACADEMIES OF PASCO COUNTY,3,13,**,**, , , ,**,13
51,PASCO,4328,PEPIN ACADEMIES OF PASCO COUNTY,4,17, ,**, , , , ,17
51,PASCO,4328,PEPIN ACADEMIES OF PASCO COUNTY,5,33,**,**,**, , , ,33
51,PASCO,4328,PEPIN ACADEMIES OF PASCO COUNTY,6,35,**,**, , , ,**,35
51,PASCO,4328,PEPIN ACADEMIES OF PASCO COUNTY,7,22,**,**,**, , ,**,22
51,PASCO,4328,PEPIN ACADEMIES OF PASCO COUNTY,8,38,**,**, , , ,**,38
51,PASCO,4328,PEPIN ACADEMIES OF PASCO COUNTY,9,28,**,**, , , ,**,28
51,PASCO,4328,PEPIN ACADEMIES OF PASCO COUNTY,10,20, ,**, , , ,**,20
51,PASCO,4328,PEPIN ACADEMIES OF PASCO COUNTY,11,23,**,**, , , ,**,23
51,PASCO,4328,PEPIN ACADEMIES OF PASCO COUNTY,12,**, ,**, , , , ,0
51,PASCO,0902,PINE VIEW ELEMENTARY SCHOOL,PK,14,**,10,**, , ,**,24
51,PASCO,0902,PINE VIEW ELEMENTARY SCHOOL,KG,63,**,28,**, ,**,**,91
51,PASCO,0902,PINE VIEW ELEMENTARY SCHOOL,1,52,**,12, , , ,**,64
51,PASCO,0902,PINE VIEW ELEMENTARY SCHOOL,2,60,**,23,**,**, ,**,83
51,PASCO,0902,PINE VIEW ELEMENTARY SCHOOL,3,49,**,23,**, , ,**,72
51,PASCO,0902,PINE VIEW ELEMENTARY SCHOOL,4,74,**,22,**, , ,**,96
51,PASCO,0902,PINE VIEW ELEMENTARY SCHOOL,5,71,**,21,**,**, ,**,92
51,PASCO,0921,PINE VIEW MIDDLE SCHOOL,6,204,20,78,11, ,**,11,324
51,PASCO,0921,PINE VIEW MIDDLE SCHOOL,7,219,22,74,10, ,**,**,325
51,PASCO,0921,PINE VIEW MIDDLE SCHOOL,8,199,18,66,14, ,**,12,309
51,PASCO,4329,PLATO ACADEMY,KG,14, ,**,**, , ,**,14
51,PASCO,4329,PLATO ACADEMY,1,16, ,**, , , , ,16
51,PASCO,4329,PLATO ACADEMY,2,**,**,**,**, , , ,0
51,PASCO,0120,QUAIL HOLLOW ELEMENTARY SCHOOL,PK,18,**,**,**,**, ,**,18
51,PASCO,0120,QUAIL HOLLOW ELEMENTARY SCHOOL,KG,52,**,19, , , ,**,71
51,PASCO,0120,QUAIL HOLLOW ELEMENTARY SCHOOL,1,37,**,19,**, , ,**,56
51,PASCO,0120,QUAIL HOLLOW ELEMENTARY SCHOOL,2,41,**,26, , , ,**,67
51,PASCO,0120,QUAIL HOLLOW ELEMENTARY SCHOOL,3,50,**,19, , , ,**,69
51,PASCO,0120,QUAIL HOLLOW ELEMENTARY SCHOOL,4,37,**,22, , , ,**,59
51,PASCO,0120,QUAIL HOLLOW ELEMENTARY SCHOOL,5,41,**,23, , , ,**,64
51,PASCO,0102,RAYMOND B. STEWART MIDDLE SCHL,6,180,33,62,**, ,**,18,293
51,PASCO,0102,RAYMOND B. STEWART MIDDLE SCHL,7,198,23,74,**, , ,**,295
51,PASCO,0102,RAYMOND B. STEWART MIDDLE SCHL,8,183,22,70,**, ,**,19,294
51,PASCO,0271,RICHEY ELEMENTARY SCHOOL,PK,20,**,**,**, , , ,20
51,PASCO,0271,RICHEY ELEMENTARY SCHOOL,KG,53,**,24,**, , ,**,77
51,PASCO,0271,RICHEY ELEMENTARY SCHOOL,1,68,**,26,**, , ,**,94
51,PASCO,0271,RICHEY ELEMENTARY SCHOOL,2,58,11,32,**,**, ,**,101
51,PASCO,0271,RICHEY ELEMENTARY SCHOOL,3,64,**,31,**, , ,16,111
51,PASCO,0271,RICHEY ELEMENTARY SCHOOL,4,54,**,18,**,**, ,**,72
51,PASCO,0271,RICHEY ELEMENTARY SCHOOL,5,69,10,28,**, ,**,**,107
51,PASCO,0931,RIDGEWOOD HIGH SCHOOL,9,157,21,62,**, ,**,10,250
51,PASCO,0931,RIDGEWOOD HIGH SCHOOL,10,165,22,67,**, ,**,15,269
51,PASCO,0931,RIDGEWOOD HIGH SCHOOL,11,200,28,80, ,**,**,13,321
51,PASCO,0931,RIDGEWOOD HIGH SCHOOL,12,135,**,46,**,**,**,13,194
51,PASCO,0471,RIVER RIDGE HIGH SCHOOL,PK,16,**,**,**, , ,**,16
51,PASCO,0471,RIVER RIDGE HIGH SCHOOL,6,**, ,**, , , , ,0
51,PASCO,0471,RIVER RIDGE HIGH SCHOOL,7,**, ,**, , , ,**,0
51,PASCO,0471,RIVER RIDGE HIGH SCHOOL,8,**, ,**, , , ,**,0
51,PASCO,0471,RIVER RIDGE HIGH SCHOOL,9,325,**,39,**, ,**,16,380
51,PASCO,0471,RIVER RIDGE HIGH SCHOOL,10,342,**,37,**, ,**,13,392
51,PASCO,0471,RIVER RIDGE HIGH SCHOOL,11,413,**,48,**,**,**,15,476
51,PASCO,0471,RIVER RIDGE HIGH SCHOOL,12,236,**,29,10, ,**,12,287
51,PASCO,0472,RIVER RIDGE MIDDLE SCHOOL,6,280,**,36,**, , ,10,326
51,PASCO,0472,RIVER RIDGE MIDDLE SCHOOL,7,285,**,35,**,**,**,17,337
51,PASCO,0472,RIVER RIDGE MIDDLE SCHOOL,8,299,**,37,**, ,**,13,349
51,PASCO,0021,RODNEY B. COX ELEMENTARY SCHL,PK,**,39,58, , , ,**,97
51,PASCO,0021,RODNEY B. COX ELEMENTARY SCHL,KG,**,12,38, , , ,**,50
51,PASCO,0021,RODNEY B. COX ELEMENTARY SCHL,1,**,16,28, , , ,**,44
51,PASCO,0021,RODNEY B. COX ELEMENTARY SCHL,2,**,**,46, , , ,**,46
51,PASCO,0021,RODNEY B. COX ELEMENTARY SCHL,3,**,16,66,**, , ,**,82
51,PASCO,0021,RODNEY B. COX ELEMENTARY SCHL,4,**,**,30, , , ,**,30
51,PASCO,0021,RODNEY B. COX ELEMENTARY SCHL,5,**,11,53, , , ,**,64
51,PASCO,0251,SAN ANTONIO ELEMENTARY SCHOOL,PK,**, ,**,**, , ,**,0
51,PASCO,0251,SAN ANTONIO ELEMENTARY SCHOOL,KG,59,**,30, , ,**, ,89
51,PASCO,0251,SAN ANTONIO ELEMENTARY SCHOOL,1,74,**,30, , , ,**,104
51,PASCO,0251,SAN ANTONIO ELEMENTARY SCHOOL,2,69,**,26, , , ,**,95
51,PASCO,0251,SAN ANTONIO ELEMENTARY SCHOOL,3,80,**,53,**, , ,**,133
51,PASCO,0251,SAN ANTONIO ELEMENTARY SCHOOL,4,45,**,29, , ,**,**,74
51,PASCO,0251,SAN ANTONIO ELEMENTARY SCHOOL,5,69,10,42, , , ,**,121
51,PASCO,2061,SAND PINE ELEMENTARY SCHOOL,KG,45,13,24,**,**, , ,82
51,PASCO,2061,SAND PINE ELEMENTARY SCHOOL,1,48,**,16,**, , ,**,64
51,PASCO,2061,SAND PINE ELEMENTARY SCHOOL,2,38,**,16,**, , ,**,54
51,PASCO,2061,SAND PINE ELEMENTARY SCHOOL,3,48,**,28,**,**, ,**,76
51,PASCO,2061,SAND PINE ELEMENTARY SCHOOL,4,42,**,22,**,**,**,**,64
51,PASCO,2061,SAND PINE ELEMENTARY SCHOOL,5,59,**,37,**, , ,**,96
51,PASCO,0119,SANDERS MEMORIAL ELEMENTARY SCHOOL,KG,101,**,23,**, ,**,**,124
51,PASCO,0119,SANDERS MEMORIAL ELEMENTARY SCHOOL,1,99,10,22,**, , ,**,131
51,PASCO,0119,SANDERS MEMORIAL ELEMENTARY SCHOOL,2,84,**,24,**, , ,**,108
51,PASCO,0119,SANDERS MEMORIAL ELEMENTARY SCHOOL,3,84,**,22,**, , ,**,106
51,PASCO,0119,SANDERS MEMORIAL ELEMENTARY SCHOOL,4,82,**,14,**, , ,**,96
51,PASCO,0119,SANDERS MEMORIAL ELEMENTARY SCHOOL,5,71,**,16,**, , ,**,87
51,PASCO,0341,SCHRADER ELEMENTARY SCHOOL,PK,**,**,**, , , ,**,0
51,PASCO,0341,SCHRADER ELEMENTARY SCHOOL,KG,67,**,19, , , ,**,86
51,PASCO,0341,SCHRADER ELEMENTARY SCHOOL,1,57,**,23, , ,**,**,80
51,PASCO,0341,SCHRADER ELEMENTARY SCHOOL,2,67,**,24, , , ,**,91
51,PASCO,0341,SCHRADER ELEMENTARY SCHOOL,3,90,**,27,**, , ,**,117
51,PASCO,0341,SCHRADER ELEMENTARY SCHOOL,4,58,**,27,**,**,**,**,85
51,PASCO,0341,SCHRADER ELEMENTARY SCHOOL,5,88,**,23,**,**,**,**,111
51,PASCO,0242,SCHWETTMAN EDUCATION CENTER,7,**,**,**, , , ,**,0
51,PASCO,0242,SCHWETTMAN EDUCATION CENTER,8,69,**,15, , , ,**,84
51,PASCO,0242,SCHWETTMAN EDUCATION CENTER,9,**,**, , , , , ,0
51,PASCO,0242,SCHWETTMAN EDUCATION CENTER,10,11,**,**, , ,**,**,11
51,PASCO,0242,SCHWETTMAN EDUCATION CENTER,11,**,**,**,**, , ,**,0
51,PASCO,0242,SCHWETTMAN EDUCATION CENTER,12,**,**, , , , , ,0
51,PASCO,2091,SEVEN OAKS ELEMENTARY SCHOOL,PK,19,**,**,**, , ,**,19
51,PASCO,2091,SEVEN OAKS ELEMENTARY SCHOOL,KG,69,12,29,10,**, ,**,120
51,PASCO,2091,SEVEN OAKS ELEMENTARY SCHOOL,1,70,12,33,**, ,**,**,115
51,PASCO,2091,SEVEN OAKS ELEMENTARY SCHOOL,2,78,**,22,12, , ,**,112
51,PASCO,2091,SEVEN OAKS ELEMENTARY SCHOOL,3,84,**,38,**, , ,**,122
51,PASCO,2091,SEVEN OAKS ELEMENTARY SCHOOL,4,74,**,39,**,**,**,**,113
51,PASCO,2091,SEVEN OAKS ELEMENTARY SCHOOL,5,85,19,31,**, , ,**,135
51,PASCO,0411,SEVEN SPRINGS ELEMENTARY SCHOOL,PK,**, ,**, , , ,**,0
51,PASCO,0411,SEVEN SPRINGS ELEMENTARY SCHOOL,KG,49,**,13,**, ,**,**,62
51,PASCO,0411,SEVEN SPRINGS ELEMENTARY SCHOOL,1,44,**,19,**, , ,**,63
51,PASCO,0411,SEVEN SPRINGS ELEMENTARY SCHOOL,2,53,**,**,**, ,**,12,65
51,PASCO,0411,SEVEN SPRINGS ELEMENTARY SCHOOL,3,57,**,20,**, , ,**,77
51,PASCO,0411,SEVEN SPRINGS ELEMENTARY SCHOOL,4,44,**,25,**, ,**,**,69
51,PASCO,0411,SEVEN SPRINGS ELEMENTARY SCHOOL,5,50,**,21,**,**, ,**,71
51,PASCO,0057,SEVEN SPRINGS MIDDLE SCHOOL,6,422,11,66,18,**,**,26,543
51,PASCO,0057,SEVEN SPRINGS MIDDLE SCHOOL,7,425,21,91,20, ,**,20,577
51,PASCO,0057,SEVEN SPRINGS MIDDLE SCHOOL,8,402,14,77,27, ,**,20,540
51,PASCO,0121,SHADY HILLS ELEMENTARY SCHOOL,PK,**, , , , , , ,0
51,PASCO,0121,SHADY HILLS ELEMENTARY SCHOOL,KG,62,**,10,**, , ,**,72
51,PASCO,0121,SHADY HILLS ELEMENTARY SCHOOL,1,50,**,12, , , ,**,62
51,PASCO,0121,SHADY HILLS ELEMENTARY SCHOOL,2,84,**,**, , , ,**,84
51,PASCO,0121,SHADY HILLS ELEMENTARY SCHOOL,3,65,**,14, , , ,**,79
51,PASCO,0121,SHADY HILLS ELEMENTARY SCHOOL,4,69,**,11, , , ,**,80
51,PASCO,0121,SHADY HILLS ELEMENTARY SCHOOL,5,67,**,13,**, , ,**,80
51,PASCO,5881,SHERIFF'S DETENTION CENTER,7, ,**, , , , , ,0
51,PASCO,5881,SHERIFF'S DETENTION CENTER,8,**, , , , , , ,0
51,PASCO,5881,SHERIFF'S DETENTION CENTER,9, ,**,**, , , ,**,0
51,PASCO,5881,SHERIFF'S DETENTION CENTER,10,**,**, , , , ,**,0
51,PASCO,5881,SHERIFF'S DETENTION CENTER,11,**,**, , , , , ,0
51,PASCO,0101,SUNLAKE HIGH SCHOOL,9,328,29,132,22,**,**,12,523
51,PASCO,0101,SUNLAKE HIGH SCHOOL,10,307,31,127,10, , ,22,497
51,PASCO,0101,SUNLAKE HIGH SCHOOL,11,290,41,148,21,**,**,14,514
51,PASCO,0101,SUNLAKE HIGH SCHOOL,12,232,35,98,17,**,**,16,398
51,PASCO,0072,SUNRAY ELEMENTARY SCHOOL,KG,37,12,15, ,**,**,**,64
51,PASCO,0072,SUNRAY ELEMENTARY SCHOOL,1,46,10,16,**, , ,**,72
51,PASCO,0072,SUNRAY ELEMENTARY SCHOOL,2,48,12,28,**, , ,**,88
51,PASCO,0072,SUNRAY ELEMENTARY SCHOOL,3,49,13,31,**, , ,10,103
51,PASCO,0072,SUNRAY ELEMENTARY SCHOOL,4,43,**,24,**,**, ,**,67
51,PASCO,0072,SUNRAY ELEMENTARY SCHOOL,5,58,13,23,**, , ,**,94
51,PASCO,0461,THOMAS E. WEIGHTMAN MIDDLE SCHOOL,6,225,48,121,13,**,**,12,419
51,PASCO,0461,THOMAS E. WEIGHTMAN MIDDLE SCHOOL,7,210,54,117,**, ,**,**,381
51,PASCO,0461,THOMAS E. WEIGHTMAN MIDDLE SCHOOL,8,186,55,101,**, ,**,12,354
51,PASCO,0032,TRINITY ELEMENTARY SCHOOL,PK,**, , , , , , ,0
51,PASCO,0032,TRINITY ELEMENTARY SCHOOL,KG,59,**,**,**, , ,10,69
51,PASCO,0032,TRINITY ELEMENTARY SCHOOL,1,76,**,13,**, , ,**,89
51,PASCO,0032,TRINITY ELEMENTARY SCHOOL,2,70,**,18,**, , ,**,88
51,PASCO,0032,TRINITY ELEMENTARY SCHOOL,3,70,**,14,**, ,**,**,84
51,PASCO,0032,TRINITY ELEMENTARY SCHOOL,4,85,**,12,**, , ,**,97
51,PASCO,0032,TRINITY ELEMENTARY SCHOOL,5,91,**,15,**, , ,**,106
51,PASCO,0085,TRINITY OAKS ELEMENTARY SCHOOL,PK,**, , , , , , ,0
51,PASCO,0085,TRINITY OAKS ELEMENTARY SCHOOL,KG,84,**,**,**,**,**,**,84
51,PASCO,0085,TRINITY OAKS ELEMENTARY SCHOOL,1,86,**,**,**, , ,**,86
51,PASCO,0085,TRINITY OAKS ELEMENTARY SCHOOL,2,107, ,13, , , ,**,120
51,PASCO,0085,TRINITY OAKS ELEMENTARY SCHOOL,3,103,**,14,**, , ,**,117
51,PASCO,0085,TRINITY OAKS ELEMENTARY SCHOOL,4,113, ,12,**, ,**,**,125
51,PASCO,0085,TRINITY OAKS ELEMENTARY SCHOOL,5,110, ,13,**,**, ,**,123
51,PASCO,0110,VETERANS ELEMENTARY SCHOOL,PK,**,**,**, , , ,**,0
51,PASCO,0110,VETERANS ELEMENTARY SCHOOL,KG,76,**,33,**, ,**,**,109
51,PASCO,0110,VETERANS ELEMENTARY SCHOOL,1,68,10,41,**, ,**,12,131
51,PASCO,0110,VETERANS ELEMENTARY SCHOOL,2,78,11,42,**,**,**,**,131
51,PASCO,0110,VETERANS ELEMENTARY SCHOOL,3,100,10,27,**,**,**,**,137
51,PASCO,0110,VETERANS ELEMENTARY SCHOOL,4,84,10,37,**,**,**,**,131
51,PASCO,0110,VETERANS ELEMENTARY SCHOOL,5,87,**,34,**, , ,14,135
51,PASCO,0112,WATERGRASS ELEMENTARY SCHOOL,PK,**, ,**, , , , ,0
51,PASCO,0112,WATERGRASS ELEMENTARY SCHOOL,KG,42,17,34, , , ,13,106
51,PASCO,0112,WATERGRASS ELEMENTARY SCHOOL,1,40,21,24, , , ,**,85
51,PASCO,0112,WATERGRASS ELEMENTARY SCHOOL,2,54,20,30,**, , ,**,104
51,PASCO,0112,WATERGRASS ELEMENTARY SCHOOL,3,44,28,42,**,**, ,10,124
51,PASCO,0112,WATERGRASS ELEMENTARY SCHOOL,4,44,19,29,**, , ,**,92
51,PASCO,0112,WATERGRASS ELEMENTARY SCHOOL,5,50,21,29,**, , ,**,100
