"District..","School..","District.x","School","BlackEnrollment","WhiteEnrollment","HispanicEnrollment","TotalEnrollment","PercentBlack","PercentWhite","District.Name","Discipline.School.Name","BlackStudentsPunished","WhiteStudentsPunished","HispanicStudentsPunished","TotalPunished","BlackStudentsPercentOfPunished","District.y","School.Name","White","Black.or.African.American","Hispanic.Latino","Asian","American.Indian.or.Alaska.Native","Native.Hawaiian.or.Other.Pacific.Islander","Two.or.More.Races","TotalTeachers","PercentWhiteTeachers","PercentOfBlackStudentsPunished","PercentOfWhiteStudentsPunished","PercentOfNonBlackStudentsPunished","PunishmentDisparityBlackVsWhite","PunishmentDisparityBlackVsNonBlack","PunishmentDisproportion","TeacherStudentRatio"
50,3421,"PALM BEACH","WORTHINGTON HIGH SCHOOL",108,35,103,246,0.439024390243902,0.142276422764228,"PALM BEACH","WORTHINGTON HIGH SCHOOL",0,0,0,0,NA,"PALM BEACH","WORTHINGTON HIGH SCHOOL",1,2,1,0,0,0,0,4,0.25,0,0,0,0,0,NA,0.016260162601626
50,3441,"PALM BEACH","SOUTH TECH PREPARATORY ACADEMY",210,47,217,474,0.443037974683544,0.0991561181434599,"PALM BEACH","SOUTH TECH PREPARATORY ACADEMY",0,0,0,0,NA,"PALM BEACH","SOUTH TECH PREPARATORY ACADEMY",12,9,3,0,0,0,0,24,0.5,0,0,0,0,0,NA,0.0506329113924051
50,361,"PALM BEACH","U. B. KINSEY/PALMVIEW ELEM.",496,13,42,551,0.900181488203267,0.0235934664246824,"PALM BEACH","U. B. KINSEY/PALMVIEW ELEMENTARY",19,0,2,22,0.863636363636364,"PALM BEACH","U. B. KINSEY/PALMVIEW ELEMENTARY",20,18,3,0,0,0,1,42,0.476190476190476,0.0383064516129032,0,0.0399274047186933,0.0383064516129032,-0.00162095310579006,0.0365451245669032,0.0762250453720508
50,3861,"PALM BEACH","SEMINOLE RIDGE COMMUNITY HIGH SCHOOL",277,1248,617,2267,0.122187913542126,0.55050727834142,"PALM BEACH","SEMINOLE RIDGE COMMUNITY HIGH SCHOOL",86,215,109,428,0.200934579439252,"PALM BEACH","SEMINOLE RIDGE COMMUNITY HIGH SCHOOL",88,10,18,3,1,0,1,121,0.727272727272727,0.310469314079422,0.172275641025641,0.188795765328628,0.138193673053781,0.121673548750794,-0.0787466658971262,0.0533745037494486
50,3924,"PALM BEACH","PALM BEACH MARITIME ACADEMY HIGH SCHOOL",29,47,61,137,0.211678832116788,0.343065693430657,"PALM BEACH","PALM BEACH MARITIME ACADEMY HIGH SCHOOL",7,2,3,15,0.466666666666667,"PALM BEACH","PALM BEACH MARITIME ACADEMY HIGH SCHOOL",1,1,1,0,0,0,0,3,0.333333333333333,0.241379310344828,0.0425531914893617,0.109489051094891,0.198826118855466,0.131890259249937,-0.254987834549878,0.0218978102189781
50,395,"PALM BEACH","ALEXANDER W DREYFOOS JR SCHOOL",134,815,306,1415,0.0946996466431095,0.575971731448763,"PALM BEACH","ALEXANDER W DREYFOOS JUNIOR SCHOOL OF THE ARTS",5,12,4,22,0.227272727272727,"PALM BEACH","ALEXANDER W DREYFOOS JUNIOR SCHOOL OF THE ARTS",57,3,6,0,0,0,0,66,0.863636363636364,0.0373134328358209,0.0147239263803681,0.015547703180212,0.0225895064554528,0.0217657296556089,-0.132573080629618,0.046643109540636
50,3971,"PALM BEACH","MAVERICKS HIGH SCHOOL AT PALM SPRINGS",117,26,174,317,0.369085173501577,0.082018927444795,"PALM BEACH","MAVERICKS HIGH SCHOOL AT PALM SPRINGS",12,0,7,19,0.631578947368421,"PALM BEACH","MAVERICKS HIGH SCHOOL AT PALM SPRINGS",3,4,2,1,0,1,1,12,0.25,0.102564102564103,0,0.0599369085173502,0.102564102564103,0.0426271940467524,-0.262493773866844,0.0378548895899054
50,4000,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT PALMS WEST",112,187,203,502,0.223107569721116,0.372509960159363,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT PALMS WEST",14,6,5,27,0.518518518518518,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT PALMS WEST",34,2,8,0,0,0,0,44,0.772727272727273,0.125,0.0320855614973262,0.0537848605577689,0.0929144385026738,0.0712151394422311,-0.295410948797403,0.0876494023904383
50,4001,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT WELLINGTON",162,150,243,555,0.291891891891892,0.27027027027027,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT WELLINGTON",4,4,2,11,0.363636363636364,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT WELLINGTON",23,4,6,1,1,0,2,37,0.621621621621622,0.0246913580246914,0.0266666666666667,0.0198198198198198,-0.00197530864197531,0.00487153820487154,-0.0717444717444717,0.0666666666666667
50,4002,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT SUMMIT",182,106,696,984,0.184959349593496,0.107723577235772,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT SUMMIT",28,8,23,59,0.474576271186441,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT SUMMIT",26,27,4,1,0,1,0,59,0.440677966101695,0.153846153846154,0.0754716981132075,0.0599593495934959,0.0783744557329463,0.0938868042526579,-0.289616921592945,0.0599593495934959
50,4012,"PALM BEACH","SOMERSET ACADEMY CANYONS MIDDLE SCHOOL",137,443,201,848,0.161556603773585,0.522405660377358,"PALM BEACH","SOMERSET ACADEMY CANYONS MIDDLE SCHOOL",26,30,18,81,0.320987654320988,"PALM BEACH","SOMERSET ACADEMY CANYONS MIDDLE SCHOOL",29,4,3,1,0,0,1,38,0.763157894736842,0.18978102189781,0.0677200902934537,0.0955188679245283,0.122060931604356,0.0942621539732819,-0.159431050547403,0.044811320754717
50,4013,"PALM BEACH","SOMERSET ACADEMY CANYONS HIGH SCHOOL",123,331,161,627,0.196172248803828,0.527910685805423,"PALM BEACH","SOMERSET ACADEMY CANYONS HIGH SCHOOL",21,30,27,82,0.25609756097561,"PALM BEACH","SOMERSET ACADEMY CANYONS HIGH SCHOOL",18,3,4,1,0,0,1,27,0.666666666666667,0.170731707317073,0.0906344410876133,0.130781499202552,0.0800972662294599,0.0399502081145214,-0.059925312171782,0.0430622009569378
50,4020,"PALM BEACH","FRANKLIN ACADEMY CHARTER SCHOOL B",355,519,290,1194,0.297319932998325,0.434673366834171,"PALM BEACH","FRANKLIN ACADEMY CHARTER SCHOOL B",50,53,34,151,0.33112582781457,"PALM BEACH","FRANKLIN ACADEMY CHARTER SCHOOL B",62,13,4,1,0,0,0,80,0.775,0.140845070422535,0.102119460500963,0.126465661641541,0.0387256099215718,0.0143794087809942,-0.0338058948162446,0.067001675041876
50,4021,"PALM BEACH","FRANKLIN ACADEMY CHARTER C",106,532,176,814,0.13022113022113,0.653562653562654,"PALM BEACH","FRANKLIN ACADEMY CHARTER C",6,5,6,18,0.333333333333333,"PALM BEACH","FRANKLIN ACADEMY CHARTER C",39,0,6,1,1,0,0,47,0.829787234042553,0.0566037735849057,0.0093984962406015,0.0221130221130221,0.0472052773443042,0.0344907514718835,-0.203112203112203,0.0577395577395577
50,4050,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT CYPRESS",361,34,162,557,0.648114901256733,0.0610412926391382,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT CYPRESS",56,11,11,81,0.691358024691358,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT CYPRESS",13,19,0,1,0,0,0,33,0.393939393939394,0.155124653739612,0.323529411764706,0.145421903052065,-0.168404758025094,0.00970275068754756,-0.0432431234346254,0.059245960502693
50,4051,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT CENTRAL PALM",463,91,321,875,0.529142857142857,0.104,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT CENTRAL PALM",89,14,31,137,0.64963503649635,"PALM BEACH","RENAISSANCE CHARTER SCHOOL AT CENTRAL PALM",29,14,7,1,1,0,2,54,0.537037037037037,0.192224622030238,0.153846153846154,0.156571428571429,0.0383784681840837,0.035653193458809,-0.120492179353493,0.0617142857142857
50,4061,"PALM BEACH","FRANKLIN ACADEMY CHARTER D",11,259,93,373,0.0294906166219839,0.694369973190349,"PALM BEACH","FRANKLIN ACADEMY CHARTER D",2,11,7,20,0.1,"PALM BEACH","FRANKLIN ACADEMY CHARTER D",14,3,2,2,0,0,0,21,0.666666666666667,0.181818181818182,0.0424710424710425,0.0536193029490617,0.139347139347139,0.12819887886912,-0.0705093833780161,0.0563002680965147
50,4072,"PALM BEACH","EAGLE ARTS ACADEMY",136,295,263,694,0.195965417867435,0.42507204610951,"PALM BEACH","EAGLE ARTS ACADEMY",4,6,8,18,0.222222222222222,"PALM BEACH","EAGLE ARTS ACADEMY",31,0,6,1,0,0,0,38,0.815789473684211,0.0294117647058824,0.0203389830508475,0.0259365994236311,0.0090727816550349,0.00347516528225123,-0.0262568043547871,0.0547550432276657
50,4080,"PALM BEACH","UNIVERSITY PREPARATORY ACADEMY PALM BEACH",113,32,0,145,0.779310344827586,0.220689655172414,"PALM BEACH","UNIVERSITY PREPARATORY ACADEMY PALM BEACH",0,0,0,0,NA,"PALM BEACH","UNIVERSITY PREPARATORY ACADEMY PALM BEACH",4,9,0,1,0,0,0,14,0.285714285714286,0,0,0,0,0,NA,0.096551724137931
50,481,"PALM BEACH","WEST GATE ELEMENTARY SCHOOL",110,10,629,749,0.146862483311081,0.0133511348464619,"PALM BEACH","WEST GATE ELEMENTARY SCHOOL",18,3,26,47,0.382978723404255,"PALM BEACH","WEST GATE ELEMENTARY SCHOOL",44,8,10,1,0,0,0,63,0.698412698412698,0.163636363636364,0.3,0.0627503337783712,-0.136363636363636,0.100886029857992,-0.236116240093174,0.0841121495327103
50,51,"PALM BEACH","PINE JOG ELEMENTARY SCHOOL",294,124,444,862,0.341067285382831,0.14385150812065,"PALM BEACH","PINE JOG ELEMENTARY SCHOOL",8,3,2,14,0.571428571428571,"PALM BEACH","PINE JOG ELEMENTARY SCHOOL",50,5,6,1,0,0,0,62,0.806451612903226,0.0272108843537415,0.0241935483870968,0.0162412993039443,0.00301733596664472,0.0109695850497972,-0.230361286045741,0.0719257540603248
50,531,"PALM BEACH","BELVEDERE ELEMENTARY SCHOOL",42,12,440,494,0.0850202429149798,0.0242914979757085,"PALM BEACH","BELVEDERE ELEMENTARY SCHOOL",0,0,0,0,NA,"PALM BEACH","BELVEDERE ELEMENTARY SCHOOL",27,5,11,0,0,0,0,43,0.627906976744186,0,0,0,0,0,NA,0.0870445344129555
50,541,"PALM BEACH","CONNISTON MIDDLE SCHOOL",172,187,807,1166,0.147512864493997,0.160377358490566,"PALM BEACH","CONNISTON MIDDLE SCHOOL",54,7,47,113,0.47787610619469,"PALM BEACH","CONNISTON MIDDLE SCHOOL",40,9,20,0,0,0,0,69,0.579710144927536,0.313953488372093,0.0374331550802139,0.0969125214408233,0.276520333291879,0.21704096693127,-0.330363241700694,0.0591766723842196
50,581,"PALM BEACH","FOREST HILL COMMUNITY HIGH SCH",396,292,1694,2400,0.165,0.121666666666667,"PALM BEACH","FOREST HILL COMMUNITY HIGH SCHOOL",154,39,176,381,0.404199475065617,"PALM BEACH","FOREST HILL COMMUNITY HIGH SCHOOL",84,27,22,3,0,0,1,137,0.613138686131387,0.388888888888889,0.133561643835616,0.15875,0.255327245053272,0.230138888888889,-0.239199475065617,0.0570833333333333
50,591,"PALM BEACH","MEADOW PARK ELEMENTARY SCHOOL",29,170,500,712,0.0407303370786517,0.23876404494382,"PALM BEACH","MEADOW PARK ELEMENTARY SCHOOL",0,0,0,0,NA,"PALM BEACH","MEADOW PARK ELEMENTARY SCHOOL",39,7,12,0,0,0,0,58,0.672413793103448,0,0,0,0,0,NA,0.0814606741573034
50,601,"PALM BEACH","BERKSHIRE ELEMENTARY SCHOOL",82,98,837,1047,0.0783190066857689,0.0936007640878701,"PALM BEACH","BERKSHIRE ELEMENTARY SCHOOL",6,3,15,24,0.25,"PALM BEACH","BERKSHIRE ELEMENTARY SCHOOL",37,5,34,0,0,0,2,78,0.474358974358974,0.0731707317073171,0.0306122448979592,0.0229226361031519,0.0425584868093579,0.0502480956041652,-0.171680993314231,0.0744985673352436
50,61,"PALM BEACH","EVERGLADES ELEMENTARY",227,385,226,927,0.24487594390507,0.415318230852211,"PALM BEACH","EVERGLADES ELEMENTARY",0,0,0,0,NA,"PALM BEACH","EVERGLADES ELEMENTARY",42,4,8,0,0,0,0,54,0.777777777777778,0,0,0,0,0,NA,0.058252427184466
50,611,"PALM BEACH","PALM SPRINGS MIDDLE SCHOOL",284,164,1041,1499,0.18945963975984,0.109406270847231,"PALM BEACH","PALM SPRINGS MIDDLE SCHOOL",58,18,72,155,0.374193548387097,"PALM BEACH","PALM SPRINGS MIDDLE SCHOOL",61,13,11,0,1,0,1,87,0.701149425287356,0.204225352112676,0.109756097560976,0.103402268178786,0.0944692545517005,0.10082308393389,-0.184733908627257,0.0580386924616411
50,621,"PALM BEACH","FOREST HILL ELEMENTARY SCHOOL",157,95,501,753,0.208499335989376,0.126162018592297,"PALM BEACH","FOREST HILL ELEMENTARY SCHOOL",0,0,0,0,NA,"PALM BEACH","FOREST HILL ELEMENTARY SCHOOL",37,4,22,0,0,0,1,64,0.578125,0,0,0,0,0,NA,0.0849933598937583
50,631,"PALM BEACH","GREENACRES ELEMENTARY SCHOOL",83,11,617,711,0.116736990154712,0.0154711673699015,"PALM BEACH","GREENACRES ELEMENTARY SCHOOL",18,1,15,34,0.529411764705882,"PALM BEACH","GREENACRES ELEMENTARY SCHOOL",34,4,16,3,0,0,0,57,0.596491228070175,0.216867469879518,0.0909090909090909,0.0478199718706048,0.125958378970427,0.169047498008913,-0.412674774551171,0.080168776371308
50,651,"PALM BEACH","PALM SPRINGS ELEMENTARY SCHOOL",205,78,532,815,0.251533742331288,0.0957055214723926,"PALM BEACH","PALM SPRINGS ELEMENTARY SCHOOL",32,4,36,76,0.421052631578947,"PALM BEACH","PALM SPRINGS ELEMENTARY SCHOOL",38,12,12,1,0,0,0,63,0.603174603174603,0.15609756097561,0.0512820512820513,0.0932515337423313,0.104815509693558,0.0628460272332785,-0.169518889247659,0.0773006134969325
50,661,"PALM BEACH","MARSH POINTE ELEMENTARY",11,665,139,828,0.0132850241545894,0.803140096618358,"PALM BEACH","MARSH POINTE ELEMENTARY",0,0,0,0,NA,"PALM BEACH","MARSH POINTE ELEMENTARY",54,0,3,0,0,0,1,58,0.931034482758621,0,0,0,0,0,NA,0.070048309178744
50,681,"PALM BEACH","NORTH GRADE ELEMENTARY SCHOOL",108,167,426,701,0.154065620542083,0.238231098430813,"PALM BEACH","NORTH GRADE ELEMENTARY SCHOOL",18,13,12,47,0.382978723404255,"PALM BEACH","NORTH GRADE ELEMENTARY SCHOOL",31,0,18,0,1,0,0,50,0.62,0.166666666666667,0.0778443113772455,0.0670470756062767,0.0888223552894211,0.0996195910603899,-0.228913102862173,0.0713266761768902
50,691,"PALM BEACH","LAKE WORTH HIGH SCHOOL",955,245,1156,2633,0.362704139764527,0.093049753133308,"PALM BEACH","LAKE WORTH HIGH SCHOOL",87,18,70,188,0.462765957446808,"PALM BEACH","LAKE WORTH HIGH SCHOOL",76,56,18,3,1,0,2,156,0.487179487179487,0.0910994764397906,0.073469387755102,0.0714014432206608,0.0176300886846885,0.0196980332191297,-0.100061817682281,0.0592480060767186
50,741,"PALM BEACH","BARTON ELEMENTARY SCHOOL",356,13,456,869,0.409666283084005,0.0149597238204833,"PALM BEACH","BARTON ELEMENTARY SCHOOL",27,0,6,33,0.818181818181818,"PALM BEACH","BARTON ELEMENTARY SCHOOL",31,23,8,5,0,0,0,67,0.462686567164179,0.0758426966292135,0,0.0379746835443038,0.0758426966292135,0.0378680130849097,-0.408515535097814,0.0771001150747986
50,751,"PALM BEACH","LANTANA ELEMENTARY SCHOOL",237,102,152,491,0.482688391038697,0.207739307535642,"PALM BEACH","LANTANA ELEMENTARY SCHOOL",20,0,3,23,0.869565217391304,"PALM BEACH","LANTANA ELEMENTARY SCHOOL",35,7,4,0,0,0,0,46,0.760869565217391,0.0843881856540084,0,0.0468431771894094,0.0843881856540084,0.0375450084645991,-0.386876826352608,0.0936863543788187
50,761,"PALM BEACH","LANTANA MIDDLE SCHOOL",333,100,362,795,0.418867924528302,0.125786163522013,"PALM BEACH","LANTANA MIDDLE SCHOOL",79,11,60,155,0.509677419354839,"PALM BEACH","LANTANA MIDDLE SCHOOL",37,5,8,0,0,0,1,51,0.725490196078431,0.237237237237237,0.11,0.19496855345912,0.127237237237237,0.0422686837781177,-0.0908094948265368,0.0641509433962264
50,771,"PALM BEACH","STARLIGHT COVE ELEMENTARY SCHL",218,54,566,838,0.260143198090692,0.0644391408114559,"PALM BEACH","STARLIGHT COVE ELEMENTARY SCHOOL",21,1,10,32,0.65625,"PALM BEACH","STARLIGHT COVE ELEMENTARY SCHOOL",51,4,6,3,0,0,0,64,0.796875,0.0963302752293578,0.0185185185185185,0.0381861575178998,0.0778117567108393,0.058144117711458,-0.396106801909308,0.0763723150357995
50,791,"PALM BEACH","POINCIANA STEM ELEMENTARY MAGNET SCHOOL",241,153,92,496,0.485887096774194,0.308467741935484,"PALM BEACH","POINCIANA STEM ELEMENTARY MAGNET SCHOOL",0,0,0,0,NA,"PALM BEACH","POINCIANA STEM ELEMENTARY MAGNET SCHOOL",32,5,3,2,0,0,1,43,0.744186046511628,0,0,0,0,0,NA,0.0866935483870968
50,81,"PALM BEACH","JUPITER HIGH SCHOOL",131,2028,678,2974,0.0440484196368527,0.681909885675857,"PALM BEACH","JUPITER HIGH SCHOOL",34,149,99,300,0.113333333333333,"PALM BEACH","JUPITER HIGH SCHOOL",132,8,14,3,0,0,4,161,0.819875776397516,0.259541984732824,0.0734714003944773,0.100874243443174,0.186070584338347,0.15866774128965,-0.0692849136964806,0.0541358439811701
50,821,"PALM BEACH","GALAXY ELEMENTARY SCHOOL",529,10,91,630,0.83968253968254,0.0158730158730159,"PALM BEACH","GALAXY ELEMENTARY SCHOOL",47,1,0,48,0.979166666666667,"PALM BEACH","GALAXY ELEMENTARY SCHOOL",32,8,4,1,0,0,0,45,0.711111111111111,0.0888468809073724,0.1,0.0761904761904762,-0.0111531190926276,0.0126564047168962,-0.139484126984127,0.0714285714285714
50,862,"PALM BEACH","ATLANTIC HIGH SCHOOL",1367,458,320,2351,0.581454700127605,0.194810718843046,"PALM BEACH","ATLANTIC HIGH SCHOOL",405,19,33,467,0.867237687366167,"PALM BEACH","ATLANTIC HIGH SCHOOL",78,30,13,1,0,0,1,123,0.634146341463415,0.296269202633504,0.0414847161572052,0.198638877073586,0.254784486476299,0.0976303255599183,-0.285782987238562,0.0523181624840493
50,871,"PALM BEACH","PLUMOSA SCHOOL OF THE ARTS",378,110,118,606,0.623762376237624,0.181518151815182,"PALM BEACH","PLUMOSA SCHOOL OF THE ARTS",25,0,1,27,0.925925925925926,"PALM BEACH","PLUMOSA SCHOOL OF THE ARTS",34,7,7,0,0,0,0,48,0.708333333333333,0.0661375661375661,0,0.0445544554455446,0.0661375661375661,0.0215831106920216,-0.302163549688302,0.0792079207920792
50,881,"PALM BEACH","S. D. SPADY ELEMENTARY SCHOOL",244,221,109,584,0.417808219178082,0.378424657534247,"PALM BEACH","S. D. SPADY ELEMENTARY SCHOOL",8,3,3,17,0.470588235294118,"PALM BEACH","S. D. SPADY ELEMENTARY SCHOOL",33,4,3,1,0,0,1,42,0.785714285714286,0.0327868852459016,0.0135746606334842,0.0291095890410959,0.0192122246124175,0.00367729620480575,-0.0527800161160354,0.0719178082191781
50,931,"PALM BEACH","J. C. MITCHELL ELEMENTARY SCHL",161,313,336,822,0.195863746958637,0.380778588807786,"PALM BEACH","J. C. MITCHELL ELEMENTARY SCHOOL",7,6,11,27,0.259259259259259,"PALM BEACH","J. C. MITCHELL ELEMENTARY SCHOOL",57,4,4,1,0,0,2,68,0.838235294117647,0.0434782608695652,0.0191693290734824,0.0328467153284672,0.0243089317960828,0.0106315455410981,-0.0633955123006218,0.0827250608272506
50,951,"PALM BEACH","BOCA RATON ELEMENTARY SCHOOL",135,66,87,288,0.46875,0.229166666666667,"PALM BEACH","BOCA RATON ELEMENTARY SCHOOL",0,0,0,0,NA,"PALM BEACH","BOCA RATON ELEMENTARY SCHOOL",13,4,6,0,0,0,1,24,0.541666666666667,0,0,0,0,0,NA,0.0833333333333333
50,961,"PALM BEACH","BOCA RATON COMMUNITY HIGH SCHOOL",360,1960,858,3371,0.10679323642836,0.581429842776624,"PALM BEACH","BOCA RATON COMMUNITY HIGH SCHOOL",85,126,83,313,0.271565495207668,"PALM BEACH","BOCA RATON COMMUNITY HIGH SCHOOL",140,10,20,2,0,0,1,173,0.809248554913295,0.236111111111111,0.0642857142857143,0.0928507861168793,0.171825396825397,0.143260324994232,-0.164772258779308,0.0513200830614061
51,100,"PASCO","CHARLES S. RUSHE MIDDLE SCHOOL",77,855,341,1415,0.054416961130742,0.604240282685512,"PASCO","CHARLES S. RUSHE MIDDLE SCHOOL",16,100,48,175,0.0914285714285714,"PASCO","CHARLES S. RUSHE MIDDLE SCHOOL",64,5,4,0,0,0,1,74,0.864864864864865,0.207792207792208,0.116959064327485,0.123674911660777,0.0908331434647224,0.0841172961314304,-0.0370116102978294,0.0522968197879859
51,101,"PASCO","SUNLAKE HIGH SCHOOL",136,1157,505,1932,0.0703933747412008,0.598861283643892,"PASCO","SUNLAKE HIGH SCHOOL",38,142,86,285,0.133333333333333,"PASCO","SUNLAKE HIGH SCHOOL",82,1,11,0,0,0,0,94,0.872340425531915,0.279411764705882,0.122731201382887,0.147515527950311,0.156680563322996,0.131896236755572,-0.0629399585921325,0.0486542443064182
51,102,"PASCO","RAYMOND B. STEWART MIDDLE SCHL",78,561,206,882,0.0884353741496599,0.636054421768708,"PASCO","RAYMOND B. STEWART MIDDLE SCHOOL",40,193,75,336,0.119047619047619,"PASCO","RAYMOND B. STEWART MIDDLE SCHOOL",41,6,4,0,2,0,1,54,0.759259259259259,0.512820512820513,0.344028520499109,0.380952380952381,0.168791992321404,0.131868131868132,-0.0306122448979592,0.0612244897959184
51,103,"PASCO","CREWS LAKE MIDDLE SCHOOL.",39,537,96,683,0.0571010248901903,0.786237188872621,"PASCO","CREWS LAKE MIDDLE SCHOOL.",25,152,25,204,0.122549019607843,"PASCO","CREWS LAKE MIDDLE SCHOOL.",40,0,1,0,1,0,1,43,0.930232558139535,0.641025641025641,0.283054003724395,0.298682284040996,0.357971637301246,0.342343356984645,-0.0654479947176528,0.0629575402635432
51,110,"PASCO","VETERANS ELEMENTARY SCHOOL",41,493,214,774,0.0529715762273902,0.636950904392765,"PASCO","VETERANS ELEMENTARY SCHOOL",7,12,10,29,0.241379310344828,"PASCO","VETERANS ELEMENTARY SCHOOL",46,0,7,1,0,0,2,56,0.821428571428571,0.170731707317073,0.0243407707910751,0.0374677002583979,0.146390936525998,0.133264007058675,-0.188407734117437,0.0723514211886305
51,112,"PASCO","WATERGRASS ELEMENTARY SCHOOL",126,274,188,611,0.206219312602291,0.448445171849427,"PASCO","WATERGRASS ELEMENTARY SCHOOL",0,0,0,0,NA,"PASCO","WATERGRASS ELEMENTARY SCHOOL",40,1,3,0,0,0,0,44,0.909090909090909,0,0,0,0,0,NA,0.072013093289689
51,113,"PASCO","ANCLOTE HIGH SCHOOL",110,883,257,1324,0.0830815709969789,0.666918429003021,"PASCO","ANCLOTE HIGH SCHOOL",49,207,66,340,0.144117647058824,"PASCO","ANCLOTE HIGH SCHOOL",64,3,5,0,0,0,1,73,0.876712328767123,0.445454545454545,0.234428086070215,0.256797583081571,0.21102645938433,0.188656962372974,-0.0610360760618447,0.0551359516616314
51,114,"PASCO","FIVAY HIGH SCHOOL",46,951,232,1258,0.0365659777424483,0.755961844197138,"PASCO","FIVAY HIGH SCHOOL",22,243,74,361,0.0609418282548476,"PASCO","FIVAY HIGH SCHOOL",66,1,4,0,0,0,2,73,0.904109589041096,0.478260869565217,0.255520504731861,0.286963434022258,0.222740364833356,0.19129743554296,-0.0243758505123993,0.0580286168521463
51,117,"PASCO","ODESSA ELEMENTARY SCHOOL",36,675,170,895,0.0402234636871508,0.754189944134078,"PASCO","ODESSA ELEMENTARY SCHOOL",3,5,1,10,0.3,"PASCO","ODESSA ELEMENTARY SCHOOL",67,0,3,1,0,0,1,72,0.930555555555556,0.0833333333333333,0.00740740740740741,0.0111731843575419,0.0759259259259259,0.0721601489757914,-0.259776536312849,0.0804469273743017
51,119,"PASCO","SANDERS MEMORIAL ELEMENTARY SCHOOL",10,521,121,652,0.0153374233128834,0.799079754601227,"PASCO","SANDERS MEMORIAL ELEMENTARY SCHOOL",0,0,0,0,NA,"PASCO","SANDERS MEMORIAL ELEMENTARY SCHOOL",44,0,3,0,0,0,3,50,0.88,0,0,0,0,0,NA,0.0766871165644172
51,122,"PASCO","WIREGRASS ELEMENTARY SCHOOL",66,256,121,443,0.148984198645598,0.577878103837472,"PASCO","WIREGRASS ELEMENTARY SCHOOL",0,0,0,0,NA,"PASCO","WIREGRASS ELEMENTARY SCHOOL",24,1,6,1,0,0,1,33,0.727272727272727,0,0,0,0,0,NA,0.0744920993227991
51,131,"PASCO","ZEPHYRHILLS HIGH SCHOOL",113,1035,245,1421,0.079521463757917,0.728360309641098,"PASCO","ZEPHYRHILLS HIGH SCHOOL",45,248,55,357,0.126050420168067,"PASCO","ZEPHYRHILLS HIGH SCHOOL",68,6,4,2,1,0,1,82,0.829268292682927,0.398230088495575,0.239613526570048,0.251231527093596,0.158616561925527,0.146998561401979,-0.0465289564101503,0.0577058409570725
51,132,"PASCO","WOODLAND ELEMENTARY SCHOOL",62,564,211,861,0.0720092915214866,0.655052264808362,"PASCO","WOODLAND ELEMENTARY SCHOOL",8,35,8,53,0.150943396226415,"PASCO","WOODLAND ELEMENTARY SCHOOL",62,4,4,0,0,0,1,71,0.873239436619718,0.129032258064516,0.0620567375886525,0.0615563298490128,0.0669755204758636,0.0674759282155034,-0.0789341047049284,0.0824622531939605
51,201,"PASCO","CONNERTON ELEMENTARY SCHOOL",67,522,189,789,0.0849176172370089,0.661596958174905,"PASCO","CONNERTON ELEMENTARY SCHOOL",0,0,0,0,NA,"PASCO","CONNERTON ELEMENTARY SCHOOL",52,0,3,0,0,0,0,55,0.945454545454545,0,0,0,0,0,NA,0.0697084917617237
51,2061,"PASCO","SAND PINE ELEMENTARY SCHOOL",13,280,143,436,0.0298165137614679,0.642201834862385,"PASCO","SAND PINE ELEMENTARY SCHOOL",0,0,0,0,NA,"PASCO","SAND PINE ELEMENTARY SCHOOL",30,1,4,0,0,0,0,35,0.857142857142857,0,0,0,0,0,NA,0.0802752293577982
51,2071,"PASCO","WESLEY CHAPEL ELEMENTARY SCHL",50,318,147,547,0.0914076782449726,0.581352833638026,"PASCO","WESLEY CHAPEL ELEMENTARY SCHOOL",4,26,6,37,0.108108108108108,"PASCO","WESLEY CHAPEL ELEMENTARY SCHOOL",36,1,7,0,0,0,0,44,0.818181818181818,0.08,0.0817610062893082,0.0676416819012797,-0.00176100628930817,0.0123583180987203,-0.0167004298631355,0.0804387568555759
51,2091,"PASCO","SEVEN OAKS ELEMENTARY SCHOOL",43,479,192,736,0.0584239130434783,0.650815217391304,"PASCO","SEVEN OAKS ELEMENTARY SCHOOL",0,0,0,0,NA,"PASCO","SEVEN OAKS ELEMENTARY SCHOOL",60,2,2,0,0,0,0,64,0.9375,0,0,0,0,0,NA,0.0869565217391304
