Dist #,District,Schl #,School Name,White,Black or African-American,Hispanic/Latino,Asian,American Indian or Alaska Native,Native Hawaiian or Other Pacific Islander,Two or More Races
06,BROWARD,0751,POMPANO BEACH ELEMENTARY SCHOOL,16,13,5,0,0,0,0
06,BROWARD,0761,MEADOWBROOK ELEMENTARY SCHOOL,22,14,15,2,0,0,0
06,BROWARD,0811,BROADVIEW ELEMENTARY SCHOOL,24,9,22,1,0,0,1
06,BROWARD,0831,LAKE FOREST ELEMENTARY SCHOOL,24,14,10,0,0,0,2
06,BROWARD,0841,MCNAB ELEMENTARY SCHOOL,28,5,3,0,0,0,0
06,BROWARD,0851,FLORANADA ELEMENTARY SCHOOL,33,7,4,1,0,0,0
06,BROWARD,0861,DRIFTWOOD MIDDLE SCHOOL,25,33,15,1,0,0,1
06,BROWARD,0871,BRIGHT HORIZONS,18,7,5,0,0,0,0
06,BROWARD,0881,NEW RIVER MIDDLE SCHOOL,38,29,14,3,0,0,1
06,BROWARD,0891,SANDERS PARK ELEMENTARY SCHOOL,8,27,3,0,0,0,0
06,BROWARD,0901,CRESTHAVEN ELEMENTARY SCHOOL,24,12,2,1,0,0,0
06,BROWARD,0911,DEERFIELD BEACH MIDDLE SCHOOL,22,37,8,0,0,0,1
06,BROWARD,0921,STEPHEN FOSTER ELEMENTARY SCHOOL,24,6,14,1,0,0,0
06,BROWARD,0931,PETERS ELEMENTARY SCHOOL,24,7,8,0,0,0,0
06,BROWARD,0941,PLANTATION ELEMENTARY SCHOOL,4,28,5,0,0,0,0
06,BROWARD,0951,FORT LAUDERDALE HIGH SCHOOL,66,17,12,1,1,0,2
06,BROWARD,0971,BOULEVARD HEIGHTS ELEMENTARY,19,14,18,0,0,0,1
06,BROWARD,0991,WINGATE OAKS CENTER,6,1,0,0,0,0,0
06,BROWARD,1021,THE QUEST CENTER,13,7,3,1,0,0,0
06,BROWARD,1051,SHERIDAN TECHNICAL COLLEGE,81,27,21,4,0,0,2
06,BROWARD,1071,WILLIAM DANDY MIDDLE SCHOOL,6,46,1,1,0,0,1
06,BROWARD,1091,LLOYD ESTATES ELEMENTARY SCHOOL,13,21,5,1,0,0,0
06,BROWARD,1131,PALMVIEW ELEMENTARY SCHOOL,5,26,6,2,0,1,0
06,BROWARD,1151,CORAL SPRINGS HIGH SCHOOL,85,25,17,6,0,0,3
06,BROWARD,1161,MARGATE ELEMENTARY SCHOOL,51,10,6,0,0,0,0
06,BROWARD,1171,SUNSHINE ELEMENTARY SCHOOL,10,15,10,0,0,0,2
06,BROWARD,1191,NORTH FORK ELEMENTARY SCHOOL,6,20,1,0,0,0,0
06,BROWARD,1211,COOPER CITY ELEMENTARY SCHOOL,35,2,11,2,0,0,0
06,BROWARD,1221,PEMBROKE PINES ELEMENTARY SCHOOL,16,10,11,1,0,0,0
06,BROWARD,1241,NORTHEAST HIGH SCHOOL,39,36,13,0,1,0,1
06,BROWARD,1251,PLANTATION PARK ELEMENTARY,29,5,6,0,0,0,0
06,BROWARD,1271,NOVA DWIGHT D. EISENHOWER ELEM,30,4,11,0,0,0,0
06,BROWARD,1281,NOVA HIGH SCHOOL,47,30,11,3,0,0,1
06,BROWARD,1282,NOVA BLANCHE FORMAN ELEMENTARY,34,6,6,1,0,0,0
06,BROWARD,1291,WILLIAM T. MCFATTER TECHNICAL COLLEGE,56,16,12,5,0,0,2
06,BROWARD,1311,NOVA MIDDLE SCHOOL,27,24,15,3,1,0,2
06,BROWARD,1321,SHERIDAN PARK ELEMENTARY SCHOOL,27,4,14,1,0,0,1
06,BROWARD,1381,LAUDERHILL PAUL TURNER ELEMENTARY SCHOOL,2,37,2,1,0,1,3
06,BROWARD,1391,LAUDERHILL 6-12,7,45,5,1,0,0,0
06,BROWARD,1421,COCONUT CREEK ELEMENTARY SCHOOL,36,5,5,0,0,0,1
06,BROWARD,1451,PLANTATION HIGH SCHOOL,48,37,17,4,0,0,0
06,BROWARD,1461,CASTLE HILL ELEMENTARY SCHOOL,5,29,1,0,0,0,0
06,BROWARD,1611,DR. MARTIN LUTHER KING MONTESSORI ACADEMY,11,11,5,1,0,0,4
06,BROWARD,1621,VILLAGE ELEMENTARY SCHOOL,13,27,6,0,0,0,0
06,BROWARD,1631,ANNABEL C. PERRY PK-8,5,36,9,0,0,0,0
06,BROWARD,1641,FAIRWAY ELEMENTARY SCHOOL,14,27,6,1,0,1,1
06,BROWARD,1661,HOLLYWOOD HILLS HIGH SCHOOL,36,33,22,1,1,0,0
06,BROWARD,1671,ROBERT C. MARKHAM ELEMENTARY,10,25,2,0,0,0,0
06,BROWARD,1681,COCONUT CREEK HIGH SCHOOL,25,42,6,2,1,0,1
06,BROWARD,1701,LAUDERDALE LAKES MIDDLE SCHOOL,7,35,7,1,0,0,1
06,BROWARD,1711,DEERFIELD BEACH HIGH SCHOOL,58,41,6,1,0,0,4
06,BROWARD,1741,BOYD H. ANDERSON HIGH SCHOOL,18,45,15,2,0,0,0
06,BROWARD,1751,MIRAMAR HIGH SCHOOL,23,65,15,6,0,0,0
06,BROWARD,1752,WHISPERING PINES EXCEPTIONAL EDUCATION CENTER,27,9,2,1,0,0,0
06,BROWARD,1761,HOLLYWOOD PARK ELEMENTARY SCHOOL,18,2,18,0,0,0,0
06,BROWARD,1781,CYPRESS ELEMENTARY SCHOOL,26,14,15,1,0,1,0
06,BROWARD,1791,APOLLO MIDDLE SCHOOL,27,25,16,2,0,0,0
06,BROWARD,1811,SHERIDAN HILLS ELEMENTARY SCHOOL,17,11,1,3,0,0,0
06,BROWARD,1831,ORIOLE ELEMENTARY SCHOOL,6,30,4,0,0,0,0
06,BROWARD,1841,MIRROR LAKE ELEMENTARY SCHOOL,27,11,9,2,0,0,1
06,BROWARD,1851,ROYAL PALM ELEMENTARY SCHOOL,8,44,5,2,0,0,0
06,BROWARD,1871,CRYSTAL LAKE MIDDLE SCHOOL,31,34,10,2,0,1,0
06,BROWARD,1881,PINES MIDDLE SCHOOL,18,28,8,3,0,0,0
06,BROWARD,1891,SEMINOLE MIDDLE SCHOOL,38,18,3,1,0,1,2
06,BROWARD,1901,PIPER HIGH SCHOOL,49,39,19,2,0,1,1
06,BROWARD,1931,COOPER CITY HIGH SCHOOL,68,10,20,0,0,0,0
06,BROWARD,1951,PARK RIDGE ELEMENTARY SCHOOL,15,13,3,0,0,0,2
06,BROWARD,1971,JAMES S. HUNT ELEMENTARY SCHOOL,31,5,5,3,0,2,0
06,BROWARD,2001,BANYAN ELEMENTARY SCHOOL,22,18,3,0,0,0,1
06,BROWARD,2011,CORAL COVE ELEMENTARY SCHOOL,18,10,28,0,0,0,1
06,BROWARD,2021,GLADES MIDDLE SCHOOL,25,21,20,3,1,0,2
06,BROWARD,2041,BEACHSIDE MONTESSORI VILLAGE,35,0,16,0,0,0,1
06,BROWARD,2052,WESTPINE MIDDLE SCHOOL,21,24,7,0,0,0,0
06,BROWARD,2071,PASADENA LAKES ELEMENTARY SCHOOL,16,17,12,0,0,0,0
06,BROWARD,2121,JAMES S. RICKARDS MIDDLE SCHOOL,21,21,12,2,0,0,0
06,BROWARD,2123,CYPRESS RUN ALTERNATIVE/ESE,10,11,0,0,0,0,0
06,BROWARD,2221,ATLANTIC TECHNICAL COLLEGE,84,20,12,5,0,0,2
06,BROWARD,2231,NORTH LAUDERDALE PK-8,4,38,3,1,0,0,0
06,BROWARD,2351,SOUTH PLANTATION HIGH SCHOOL,61,21,20,2,0,0,1
06,BROWARD,2511,ATLANTIC WEST ELEMENTARY SCHOOL,37,10,4,0,0,0,1
06,BROWARD,2531,HORIZON ELEMENTARY SCHOOL,29,6,9,1,1,0,0
06,BROWARD,2541,FLAMINGO ELEMENTARY SCHOOL,28,1,10,0,0,0,0
06,BROWARD,2551,CORAL SPRINGS PK-8,24,14,9,1,0,0,2
06,BROWARD,2561,CORAL SPRINGS MIDDLE SCHOOL,38,13,6,0,0,0,0
06,BROWARD,2571,PIONEER MIDDLE SCHOOL,45,14,13,0,1,0,1
06,BROWARD,2611,BAIR MIDDLE SCHOOL,21,20,3,1,0,0,2
06,BROWARD,2621,TAMARAC ELEMENTARY SCHOOL,43,11,7,1,0,0,1
06,BROWARD,2631,FOREST HILLS ELEMENTARY SCHOOL,31,8,10,3,0,0,0
06,BROWARD,2641,CENTRAL PARK ELEMENTARY SCHOOL,43,9,3,1,0,0,0
06,BROWARD,2661,PEMBROKE LAKES ELEMENTARY SCHOOL,20,2,15,1,0,1,1
06,BROWARD,2671,NOB HILL ELEMENTARY SCHOOL,25,4,9,2,0,0,0
06,BROWARD,2681,WESTCHESTER ELEMENTARY SCHOOL,51,4,8,2,1,1,0
06,BROWARD,2691,MORROW ELEMENTARY SCHOOL,12,14,5,0,0,0,1
06,BROWARD,2711,RAMBLEWOOD MIDDLE SCHOOL,45,9,5,1,0,0,2
06,BROWARD,2721,RAMBLEWOOD ELEMENTARY SCHOOL,37,4,9,0,0,0,0
06,BROWARD,2741,MAPLEWOOD ELEMENTARY SCHOOL,38,6,5,1,0,0,0
06,BROWARD,2751,J. P. TARAVELLA HIGH SCHOOL,93,28,13,2,0,1,1
06,BROWARD,2801,DAVIE ELEMENTARY SCHOOL,35,1,9,3,0,0,0
06,BROWARD,2811,PINEWOOD ELEMENTARY SCHOOL,11,19,4,2,0,0,1
06,BROWARD,2831,WESTERN HIGH SCHOOL,85,23,31,2,0,1,1
06,BROWARD,2851,GRIFFIN ELEMENTARY SCHOOL,31,2,7,1,0,0,0
06,BROWARD,2861,PINES LAKES ELEMENTARY SCHOOL,22,7,11,1,0,0,0
06,BROWARD,2871,SEA CASTLE ELEMENTARY SCHOOL,17,17,19,0,0,0,1
06,BROWARD,2881,WELLEBY ELEMENTARY SCHOOL,29,11,10,1,0,0,0
06,BROWARD,2891,RIVERGLADES ELEMENTARY SCHOOL,33,2,4,1,0,0,0
06,BROWARD,2942,EVERGLADES ELEMENTARY SCHOOL,55,2,15,0,0,0,1
06,BROWARD,2961,CHAPEL TRAIL ELEMENTARY SCHOOL,25,7,19,2,0,0,0
06,BROWARD,2971,SILVER LAKES MIDDLE SCHOOL,13,26,5,1,0,0,0
06,BROWARD,2981,COUNTRY ISLES ELEMENTARY SCHOOL,53,2,9,0,0,0,2
06,BROWARD,3001,WALTER C. YOUNG MIDDLE SCHOOL,31,13,11,1,0,0,1
06,BROWARD,3011,MARJORY STONEMAN DOUGLAS HIGH SCHOOL,93,15,22,2,0,1,3
06,BROWARD,3031,RIVERSIDE ELEMENTARY SCHOOL,34,8,4,0,0,0,1
06,BROWARD,3041,CORAL PARK ELEMENTARY SCHOOL,37,3,8,2,0,0,0
06,BROWARD,3051,FOREST GLEN MIDDLE SCHOOL,44,14,9,1,0,1,1
06,BROWARD,3061,SANDPIPER ELEMENTARY SCHOOL,30,7,4,0,0,0,0
06,BROWARD,3081,SILVER RIDGE ELEMENTARY SCHOOL,58,3,12,0,0,0,0
06,BROWARD,3091,WINSTON PARK ELEMENTARY SCHOOL,45,10,12,0,0,0,0
06,BROWARD,3101,LYONS CREEK MIDDLE SCHOOL,66,11,14,3,0,1,3
06,BROWARD,3111,COUNTRY HILLS ELEMENTARY SCHOOL,43,3,4,1,0,0,0
06,BROWARD,3121,QUIET WATERS ELEMENTARY SCHOOL,66,5,8,1,0,0,0
06,BROWARD,3131,HAWKES BLUFF ELEMENTARY SCHOOL,42,3,8,1,0,0,1
06,BROWARD,3151,TEQUESTA TRACE MIDDLE SCHOOL,53,7,16,0,0,0,0
06,BROWARD,3171,PARK SPRINGS ELEMENTARY SCHOOL,50,1,14,0,1,0,1
06,BROWARD,3181,INDIAN TRACE ELEMENTARY SCHOOL,27,4,19,0,0,0,0
06,BROWARD,3191,EMBASSY CREEK ELEMENTARY SCHOOL,53,2,14,0,0,0,2
06,BROWARD,3221,CHARLES DREW ELEMENTARY SCHOOL,9,23,4,1,0,0,0
06,BROWARD,3222,CROSS CREEK SCHOOL,18,6,5,0,0,0,0
06,BROWARD,3291,THURGOOD MARSHALL ELEMENTARY SCHOOL,4,17,5,0,0,0,1
06,BROWARD,3301,ENDEAVOUR PRIMARY LEARNING CENTER,7,19,0,0,0,0,0
06,BROWARD,3311,PALM COVE ELEMENTARY SCHOOL,15,9,18,2,1,0,0
06,BROWARD,3321,VIRGINIA SHUMAN YOUNG ELEMENTARY SCHOOL,29,5,5,0,2,0,1
06,BROWARD,3331,SILVER TRAIL MIDDLE SCHOOL,43,11,15,2,0,0,4
06,BROWARD,3371,SILVER LAKES ELEMENTARY SCHOOL,18,1,16,0,0,0,0
06,BROWARD,3391,CHARLES W FLANAGAN HIGH SCHOOL,74,19,22,3,1,0,2
06,BROWARD,3401,SAWGRASS ELEMENTARY SCHOOL,49,10,16,1,0,0,1
06,BROWARD,3431,SAWGRASS SPRINGS MIDDLE SCHOOL,42,11,7,1,0,1,1
06,BROWARD,3441,EAGLE RIDGE ELEMENTARY SCHOOL,36,5,9,2,0,0,1
06,BROWARD,3461,EAGLE POINT ELEMENTARY SCHOOL,38,3,37,0,0,0,1
06,BROWARD,3471,INDIAN RIDGE MIDDLE SCHOOL,66,13,17,0,0,0,1
06,BROWARD,3481,TRADEWINDS ELEMENTARY SCHOOL,63,5,18,2,0,0,0
06,BROWARD,3491,SILVER PALMS ELEMENTARY SCHOOL,21,1,17,0,1,0,0
06,BROWARD,3531,FOX TRAIL ELEMENTARY SCHOOL,51,9,16,2,0,0,1
06,BROWARD,3541,MONARCH HIGH SCHOOL,69,22,12,2,0,0,1
06,BROWARD,3571,PANTHER RUN ELEMENTARY SCHOOL,22,5,12,0,0,0,0
06,BROWARD,3581,SILVER SHORES ELEMENTARY SCHOOL,15,5,18,1,0,0,0
06,BROWARD,3591,LAKESIDE ELEMENTARY SCHOOL,24,7,14,3,0,1,1
06,BROWARD,3622,FALCON COVE MIDDLE SCHOOL,75,4,22,1,0,1,0
06,BROWARD,3623,CYPRESS BAY HIGH SCHOOL,141,13,48,4,0,0,2
06,BROWARD,3631,PARKSIDE ELEMENTARY SCHOOL,48,4,3,2,0,0,0
06,BROWARD,3642,GATOR RUN ELEMENTARY SCHOOL,59,0,16,2,0,0,1
06,BROWARD,3651,DAVE THOMAS EDUCATION CENTER WEST,6,28,2,1,0,0,1
06,BROWARD,3661,SUNSET LAKES ELEMENTARY SCHOOL,24,5,23,0,1,0,0
06,BROWARD,3701,ROCK ISLAND ELEMENTARY SCHOOL,7,30,4,0,0,1,0
06,BROWARD,3731,EVERGLADES HIGH SCHOOL,41,23,33,1,0,0,6
06,BROWARD,3741,COCONUT PALM ELEMENTARY SCHOOL,29,4,27,0,1,0,0
06,BROWARD,3751,DOLPHIN BAY ELEMENTARY SCHOOL,23,7,17,0,0,0,1
06,BROWARD,3761,PARK LAKES ELEMENTARY SCHOOL,16,48,5,1,0,0,2
06,BROWARD,3771,CHALLENGER ELEMENTARY SCHOOL,33,14,14,1,0,0,1
06,BROWARD,3781,PARK TRAILS ELEMENTARY SCHOOL,73,1,10,0,2,0,1
06,BROWARD,3821,LIBERTY ELEMENTARY SCHOOL,41,16,11,0,0,0,0
06,BROWARD,3841,MANATEE BAY ELEMENTARY SCHOOL,47,7,17,0,0,0,1
06,BROWARD,3851,COLLEGE ACADEMY AT BROWARD COLLEGE,5,2,2,2,0,0,1
06,BROWARD,3861,CORAL GLADES HIGH SCHOOL,73,16,18,1,0,0,4
06,BROWARD,3871,WESTGLADES MIDDLE SCHOOL,62,10,15,2,0,0,2
06,BROWARD,3911,NEW RENAISSANCE MIDDLE SCHOOL,9,42,11,2,1,0,1
06,BROWARD,3941,COMMUNITY SCHOOL NORTH,5,1,2,0,0,1,0
06,BROWARD,3951,COMMUNITY SCHOOL SOUTH,0,5,1,0,0,0,0
06,BROWARD,3961,HERON HEIGHTS ELEMENTARY SCHOOL,52,3,7,0,0,0,0
06,BROWARD,3962,DISCOVERY ELEMENTARY SCHOOL,22,27,9,1,0,0,0
06,BROWARD,3971,WEST BROWARD HIGH SCHOOL,62,23,32,5,0,0,1
06,BROWARD,4772,MILLENNIUM MIDDLE SCHOOL,33,33,9,2,0,0,0
06,BROWARD,5002,SOMERSET ACADEMY VILLAGE CHARTER MIDDLE SCHOOL,4,8,0,0,0,0,0
06,BROWARD,5003,SOMERSET PREPARATORY ACADEMY CHARTER SCHOOL AT NORTH LAUDERDALE,17,19,6,0,0,1,0
06,BROWARD,5004,SOMERSET VILLAGE ACADEMY,1,11,2,0,0,0,0
06,BROWARD,5006,SOMERSET PREPARATORY ACADEMY CHARTER HIGH AT NORTH LAUDERDALE,1,8,2,0,0,0,0
06,BROWARD,5007,SOMERSET ACADEMY CHARTER HIGH SCHOOL MIRAMAR CAMPUS,1,4,3,0,0,0,0
06,BROWARD,5009,ANDREWS HIGH SCHOOL,6,5,0,0,0,0,0
06,BROWARD,5010,FRANKLIN ACADEMY SUNRISE,52,17,8,2,0,0,5
06,BROWARD,5012,FRANKLIN ACADEMY PEMBROKE PINES,28,11,49,0,0,1,0
06,BROWARD,5014,RENAISSANCE CHARTER MIDDLE SCHOOL AT PINES,7,10,10,4,0,1,0
06,BROWARD,5015,AVANT GARDE ACADEMY K-8 BROWARD,34,22,20,1,0,0,1
06,BROWARD,5020,RENAISSANCE CHARTER SCHOOL OF CORAL SPRINGS,54,18,20,0,0,0,0
06,BROWARD,5021,SOMERSET NEIGHBORHOOD SCHOOL,11,8,9,0,0,0,0
06,BROWARD,5023,RENAISSANCE CHARTER SCHOOL OF PLANTATION,13,33,15,2,0,0,2
06,BROWARD,5024,IMAGINE SCHOOLS AT BROWARD,43,2,6,0,0,0,0
06,BROWARD,5026,CHARTER SCHOOL OF EXCELLENCE DAVIE 2,0,0,1,0,0,0,0
06,BROWARD,5028,ACADEMIC SOLUTIONS HIGH SCHOOL,3,6,1,1,0,0,0
06,BROWARD,5029,ATLANTIC MONTESSORI CHARTER SCHOOL,1,0,7,0,0,0,0
06,BROWARD,5030,SOMERSET PINES ACADEMY,16,6,6,0,0,0,0
06,BROWARD,5031,CHARTER SCHOOL OF EXCELLENCE,2,4,9,0,0,0,0
06,BROWARD,5032,FLAGLER HIGH,1,2,3,0,0,0,0
06,BROWARD,5037,FRANKLIN ACADEMY E,35,14,32,0,0,0,0
06,BROWARD,5038,BROWARD MATH AND SCIENCE SCHOOLS,7,4,2,3,1,0,0
06,BROWARD,5041,CENTRAL CHARTER SCHOOL,18,49,4,1,0,1,0
06,BROWARD,5044,IMAGINE SCHOOL SOUTH CAMPUS,11,1,5,0,0,0,1
06,BROWARD,5046,FRANKLIN ACADEMY F,17,9,19,0,0,0,0
06,BROWARD,5048,RENAISSANCE CHARTER SCHOOL AT UNIVERSITY,32,28,22,1,0,0,2
06,BROWARD,5049,RENAISSANCE CHARTER SCHOOL AT COOPER CITY,46,7,20,0,0,0,0
06,BROWARD,5051,CITY OF PEMBROKE PINES CHARTER,50,6,57,3,0,1,0
06,BROWARD,5052,WEST BROWARD ACADEMY,12,9,4,0,0,0,0
06,BROWARD,5054,SOMERSET MIRAMAR SOUTH K-5,1,1,8,0,0,0,0
06,BROWARD,5060,SUNED HIGH SCHOOL,3,4,2,0,0,0,0
06,BROWARD,5081,CITY/PEMBROKE PINES CHARTER MIDDLE SCHOOL,31,10,31,2,0,1,0
06,BROWARD,5091,CITY OF CORAL SPRINGS CHARTER,67,14,16,2,0,0,0
06,BROWARD,5109,PARAMOUNT CHARTER SCHOOL,2,13,0,0,0,0,0
06,BROWARD,5111,IMAGINE CHARTER SCHOOL AT WESTON,32,2,20,1,0,0,1
06,BROWARD,5116,BRIDGEPREP ACADEMY OF HOLLYWOOD HILLS,9,4,11,0,0,0,0
06,BROWARD,5121,CITY/PEMBROKE PINES CHARTER HIGH SCHOOL,51,14,33,1,0,0,1
06,BROWARD,5130,GREENTREE PREPARATORY CHARTER SCHOOL,1,0,7,0,0,0,0
06,BROWARD,5141,SOMERSET ACADEMY,10,3,30,3,0,0,0
06,BROWARD,5142,FRANKLIN ACADEMY PEMBROKE PINES HIGH SCHOOL,12,6,18,0,0,0,0
06,BROWARD,5151,SOMERSET ACADEMY MIDDLE SCHOOL,11,4,14,1,0,0,0
06,BROWARD,5161,NORTH BROWARD ACADEMY OF EXCELLENCE,12,19,5,0,0,2,0
06,BROWARD,5164,ATLANTIC MONTESSORI CHARTER SCHOOL WEST CAMPUS,1,1,7,0,0,0,0
06,BROWARD,5171,IMAGINE CHARTER/N LAUDERDALE,14,18,9,1,0,0,0
06,BROWARD,5177,INNOVATION CHARTER SCHOOL,13,6,4,0,0,0,0
06,BROWARD,5182,BEN GAMLA PREPARATORY CHARTER HIGH SCHOOL,7,1,3,0,0,0,0
06,BROWARD,5201,CHARTER SCHOOL OF EXCELLENCE TAMARAC 1,7,6,9,0,0,0,1
06,BROWARD,5204,BEN GAMLA PREPARATORY SCHOOL,4,3,4,0,0,0,0
06,BROWARD,5209,ASCEND CAREER ACADEMY,3,2,0,0,0,0,0
06,BROWARD,5211,SOMERSET ACADEMY DAVIE CHARTER,3,0,3,0,0,0,0
06,BROWARD,5215,CHAMPIONSHIP ACADEMY OF DISTINCTION MIDDLE SCHOOL,4,4,4,2,0,0,0
06,BROWARD,5219,CHAMPIONSHIP ACADEMY OF DISTINCTION HIGH SCHOOL,0,1,1,0,0,0,0
06,BROWARD,5221,SOMERSET ACADEMY CHARTER HIGH,8,6,33,3,1,1,0
06,BROWARD,5224,SOMERSET ACADEMY KEY CHARTER HIGH SCHOOL,4,1,2,0,0,0,0
06,BROWARD,5233,ACADEMIC SOLUTIONS ACADEMY A,3,3,0,0,0,0,0
06,BROWARD,5271,CHARTER SCHOOL OF EXCELLENCE AT DAVIE,2,5,7,0,0,0,1
06,BROWARD,5281,CHARTER SCHOOL OF EXCELLENCE AT RIVERLAND,1,2,2,0,0,0,0
06,BROWARD,5291,CHARTER SCHOOL OF EXCELLENCE TAMARAC 2,1,0,0,0,0,0,0
06,BROWARD,5322,PIVOT CHARTER SCHOOL,8,2,2,0,0,0,0
06,BROWARD,5323,MELROSE HIGH,3,1,1,0,0,0,0
06,BROWARD,5325,HOLLYWOOD ACADEMY OF ARTS & SCIENCE,29,14,12,1,0,0,1
06,BROWARD,5331,DOLPHIN PARK HIGH,0,6,2,0,0,0,0
06,BROWARD,5341,NORTH UNIVERSITY HIGH,1,3,1,1,0,0,0
06,BROWARD,5351,LAUDERHILL HIGH,0,8,0,0,0,0,0
06,BROWARD,5355,EAGLES NEST CHARTER ACADEMY,2,16,2,0,0,0,0
06,BROWARD,5356,EAGLES NEST MIDDLE CHARTER SCHOOL,0,2,0,0,0,0,0
06,BROWARD,5361,CHAMPIONSHIP ACADEMY OF DISTINCTION AT HOLLYWOOD,10,9,10,0,0,0,2
06,BROWARD,5362,HOLLYWOOD ACADEMY OF ARTS AND SCIENCE MIDDLE SCHOOL,12,6,7,1,0,0,0
06,BROWARD,5371,NORTH BROWARD ACADEMY OF EXCELLENCE MIDDLE SCHOOL,3,21,2,0,0,1,0
06,BROWARD,5372,PATHWAYS ACADEMY K-8 CENTER,4,2,4,0,0,0,0
06,BROWARD,5381,PARAGON ACADEMY OF TECHNOLOGY,4,3,1,0,0,0,0
06,BROWARD,5388,SOMERSET ACADEMY POMPANO (K-5),7,2,0,0,0,0,0
06,BROWARD,5391,SOMERSET ACADEMY EAST PREPARATORY,3,3,5,0,0,0,1
06,BROWARD,5392,BEN GAMLA CHARTER SCHOOL SOUTH BROWARD,19,4,4,1,0,0,0
06,BROWARD,5393,EXCELSIOR CHARTER OF BROWARD,9,1,3,0,0,0,0
06,BROWARD,5394,CHARTER SCHOOL OF EXCELLENCE 2,0,0,1,0,0,0,0
06,BROWARD,5396,SOMERSET ARTS CONSERVATORY,2,0,2,0,0,0,0
06,BROWARD,5397,CHARTER SCHOOLS OF EXCELLENCE RIVERLAND,0,2,0,0,0,0,0
06,BROWARD,5400,SUNSHINE ELEMENTARY CHARTER SCHOOL,6,4,6,0,0,0,0
06,BROWARD,5405,SOMERSET ACADEMY ELEMENTARY (MIRAMAR CAMPUS),6,2,37,1,0,0,0
06,BROWARD,5406,SOMERSET ACADEMY MIDDLE (MIRAMAR CAMPUS),3,7,18,1,0,0,0
06,BROWARD,5407,EVEREST CHARTER SCHOOL,3,2,2,0,0,0,0
06,BROWARD,5409,KIDZ CHOICE CHARTER SCHOOL,4,1,5,0,0,0,0
06,BROWARD,5410,BEN GAMLA CHARTER SCHOOL,28,1,8,0,0,0,0
06,BROWARD,5413,SOMERSET ACADEMY KEY MIDDLE SCHOOL,11,2,3,0,0,0,0
06,BROWARD,5416,INTERNATIONAL SCHOOL OF BROWARD,8,3,6,0,0,0,0
06,BROWARD,5418,HENRY MCNEAL TURNER LEARNING ACADEMY,0,0,1,0,0,1,0
06,BROWARD,5420,RISE ACADEMY SCHOOL OF SCIENCE AND TECHNOLOGY,0,10,1,2,0,0,0
06,BROWARD,5421,ALPHA INTERNATIONAL ACADEMY,0,3,0,0,0,0,0
06,BROWARD,5422,CHAMPIONSHIP ACADEMY OF DISTINCTION AT DAVIE,13,4,18,0,0,0,0
06,BROWARD,5441,SOMERSET PREPARATORY CHARTER MIDDLE SCHOOL,1,10,2,0,0,0,0
06,BROWARD,5481,SUNRISE HIGH SCHOOL,0,11,0,0,0,0,0
06,BROWARD,5710,RENAISSANCE CHARTER SCHOOLS AT PINES,16,15,29,0,0,0,0
06,BROWARD,5717,SOUTH BROWARD MONTESSORI CHARTER SCHOOL,4,1,4,0,0,0,0
06,BROWARD,5801,PANACEA PREP CHARTER SCHOOL,2,6,1,0,0,0,0
06,BROWARD,5852,NEW LIFE CHARTER ACADEMY,2,5,0,0,0,1,0
06,BROWARD,5861,SUNED HIGH SCHOOL OF NORTH BROWARD,7,3,0,0,0,0,0
06,BROWARD,6015,BROWARD GIRLS ACADEMY,0,1,0,0,0,0,0
06,BROWARD,6501,OFF CAMPUS LEARNING,2,2,1,0,0,0,0
06,BROWARD,7004,BROWARD VIRTUAL FRANCHISE,57,5,8,1,0,0,1
06,BROWARD,9001,BROWARD DISTRICT OFFICE,281,58,54,6,1,1,6
07,CALHOUN,0021,BLOUNTSTOWN HIGH SCHOOL,21,2,1,0,0,0,2
07,CALHOUN,0031,CALHOUN COUNTY ADULT EDUCATION CENTER,1,0,0,0,0,0,0
07,CALHOUN,0051,BLOUNTSTOWN MIDDLE SCHOOL,20,0,0,0,0,0,0
07,CALHOUN,0091,CARR ELEMENTARY & MIDDLE SCHOOL,20,0,0,0,0,0,0
07,CALHOUN,0101,ALTHA PUBLIC SCHOOL,41,0,0,0,0,0,0
07,CALHOUN,0131,BLOUNTSTOWN ELEMENTARY SCHOOL,37,3,0,0,1,0,1
07,CALHOUN,7004,CALHOUN VIRTUAL FRANCHISE,2,0,0,0,0,0,0
07,CALHOUN,9001,CALHOUN DISTRICT OFFICE,19,1,0,0,0,0,1
08,CHARLOTTE,0021,SALLIE JONES ELEMENTARY SCHOOL,40,0,1,1,1,0,0
08,CHARLOTTE,0031,CHARLOTTE HIGH SCHOOL,86,2,4,2,0,0,1
08,CHARLOTTE,0041,PEACE RIVER ELEMENTARY SCHOOL,42,1,3,0,0,0,0
08,CHARLOTTE,0042,CHARLOTTE HARBOR SCHOOL,24,1,0,0,0,0,0
08,CHARLOTTE,0051,LEMON BAY HIGH SCHOOL,56,0,6,0,0,0,0
08,CHARLOTTE,0062,BAKER/HEAD START,4,0,2,0,0,0,0
08,CHARLOTTE,0081,EAST ELEMENTARY SCHOOL,44,0,1,0,0,0,1
08,CHARLOTTE,0111,NEIL ARMSTRONG ELEMENTARY SCHOOL,53,3,2,0,0,0,0
08,CHARLOTTE,0121,PUNTA GORDA MIDDLE SCHOOL,55,2,0,0,0,0,1
